RI Zone,District,Club Name,Club Status,Current Member Count,Club ID
Zone 6,3250,Ranchi Nexgen,Active,13,227169
Zone 6,3250,Ranchi North,Active,30,22079
Zone 6,3250,Ranchi South,Active,17,16064
Zone 6,3250,Ranchi West,Active,19,226908
Zone 6,3250,Samastipur City,Active,18,87632
Zone 6,3250,Sankalp Siwan,Active,7,223297
Zone 6,3250,Sasaram,Active,18,55032
Zone 6,3250,Sheikhpura Central,Active,40,50579
Zone 6,3250,Sitamarhi Sitapuram,Active,25,227963
Zone 6,3250,Siwan Deshratna,Active,7,223282
Zone 6,3250,Supaul,Active,42,223059
Zone 6,3250,Tathagat Biharsharif,Active,63,222313
Zone 6,3250,Tirhut,Active,12,224681
Zone 6,3250,Urevela,Active,48,55875
Zone 6,3250,Vasundhara Patna,Active,7,225523
Zone 6,3250,Vikramshila,Active,12,85211
Zone 6,3250,Vikramshila Pink,Active,21,88782
Zone 6,3261,Anuppur Greater,Active,9,225250
Zone 6,3261,Balaghat Royal,Active,23,226217
Zone 6,3261,Balangir,Active,19,15989
Zone 6,3261,Balangir Central,Active,38,81321
Zone 6,3261,Bargarh,Active,32,15992
Zone 6,3261,Bargarh Central,Active,34,57054
Zone 6,3261,Bhilai Central,Active,5,225218
Zone 6,3261,Bhilai Genius,Active,7,221880
Zone 6,3261,Bhilai Pinnacle,Active,158,90428
Zone 6,3261,Bhilai Stars,Active,10,225316
Zone 6,3261,Bhilai Steel City,Active,11,79656
Zone 6,3261,Bilaspur Green,Active,14,227334
Zone 6,3261,Bilaspur Queens,Active,30,89017
Zone 6,3261,Burla,Active,42,16008
Zone 6,3261,Damoh Greater,Active,14,57057
Zone 6,3261,Dhamtari,Active,38,23634
Zone 6,3261,Durg,Active,15,22526
Zone 6,3261,Elite Balangir,Active,36,84465
Zone 6,3261,Gadarwara,Active,24,82810
Zone 6,3261,Jabalipuram Jabalpur,Active,13,82359
Zone 6,3261,Jabalpur,Active,63,16026
Zone 6,3261,Jabalpur East,Active,7,31380
Zone 6,3261,Jabalpur Excellence,Active,13,63174
Zone 6,3261,Jabalpur Friends,Active,6,225321
Zone 6,3261,Jabalpur Greater,Active,37,51262
Zone 6,3261,Jabalpur Jalsa,Active,15,228232
Zone 6,3261,Jabalpur Premier,Active,18,223004
Zone 6,3261,Jabalpur Sanskardhani,Active,19,56273
Zone 6,3261,Jabalpur Star,Active,7,224930
Zone 6,3261,Jabalpur Sunshine,Active,8,223202
Zone 6,3261,Jagdalpur,Active,85,16029
Zone 6,3261,Jharsuguda City,Active,26,226333
Zone 6,3261,Jharsuguda Green,Active,43,223262
Zone 6,3261,Kharsia City,Active,31,85762
Zone 6,3261,Korba,Active,68,16044
Zone 6,3261,Mandla Maikal,Active,14,82874
Zone 6,3261,Nainpur Junction,Active,11,86501
Zone 6,3261,Narsinghpur City,Active,22,82821
Zone 6,3261,Raigarh Greater,Active,15,84402
Zone 6,3261,Raigarh Royale,Active,53,91050
Zone 6,3261,Raigarh Steel City,Active,65,73878
Zone 6,3261,Raipur,Active,50,16059
Zone 6,3261,Raipur Capital,Active,25,53974
Zone 6,3261,Raipur Cosmo Divas,Active,72,224601
Zone 6,3261,Raipur Cosmopolitan,Active,100,31591
Zone 6,3261,Raipur East,Active,23,23298
Zone 6,3261,Raipur Excellence,Active,15,228208
Zone 6,3261,Raipur Friends,Active,4,226245
Zone 6,3261,Raipur Greater,Active,139,31295
Zone 6,3261,Raipur Heritage,Active,10,77128
Zone 6,3261,Raipur Infinity,Active,26,227593
Zone 6,3261,Raipur Mid Town,Active,17,16060
Zone 6,3261,Raipur Millennium,Active,9,53209
Zone 6,3261,Raipur North,Active,22,29470
Zone 6,3261,Raipur Supreme,Active,17,227547
Zone 6,3261,Raipur West,Active,37,22613
Zone 6,3261,Raipur Wonders,Active,3,226244
Zone 6,3261,Rourkela Central,Active,36,31412
Zone 6,3261,Rourkela Marvels,Active,26,226139
Zone 6,3261,Rourkela Pride,Active,29,226470
Zone 6,3261,Rourkela Royal,Active,54,83745
Zone 6,3261,Rourkela Smart City,Active,7,221893
Zone 6,3261,Rourkela Superstars,Active,8,225306
Zone 6,3261,Rourkela Urban,Active,14,225882
Zone 6,3261,Sambalpur Central,Active,39,28963
Zone 6,3261,Sambalpur City,Active,16,86696
Zone 6,3261,Sambalpur Royals,Active,16,228125
Zone 6,3261,Sambalpur West,Active,44,50378
Zone 6,3261,Seoni Greater,Active,3,225243
Zone 6,3261,Shahdol,Active,39,84450
Zone 6,3261,Sundargarh Town,Active,40,50379
Zone 6,3261,Titilagarh,Active,13,16072
Zone 6,3261,Veerbhumi Sambalpur,Active,7,89708
Zone 6,3261,Virat Shahdol,Active,12,223181
Zone 6,3261,Wainganga Balaghat,Active,39,64354
Zone 6,3261,Wainganga Balaghat Divas,Active,18,223073
Zone 6,3262,Anandapur,Active,19,225748
Zone 6,3262,Angul,Active,19,15986
Zone 6,3262,Athagarh,Active,17,225961
Zone 6,3262,Balasore Central,Active,22,89040
Zone 6,3262,Balasore Unity,Active,16,227252
Zone 6,3262,Baliapal,Active,27,88493
Zone 6,3262,Banpur-Balugaon,Active,42,26039
Zone 6,3262,Baramunda,Active,24,88586
Zone 6,3262,Barbil,Active,41,88232
Zone 6,3262,Baripada Heritage,Active,20,88326
Zone 6,3262,Baripada Mayur,Active,13,226387
Zone 6,3262,Basudevpur,Active,6,222364
Zone 6,3262,Berhampur Mid Town,Active,6,15997
Zone 6,3262,Berhampur Silk City,Active,10,52971
Zone 6,3262,Betnoti,Active,14,88693
Zone 6,3262,Bhandaripokhari,Active,4,224179
Zone 6,3262,Bhanjanagar,Active,32,79658
Zone 6,3262,Bhograi New Vision,Active,10,225916
Zone 6,3262,Bhubaneswar Amity,Active,17,222281
Zone 6,3262,Bhubaneswar Angela,Active,16,223166
Zone 6,3262,Bhubaneswar Centennial,Active,42,67255
Zone 6,3262,Bhubaneswar Confluence,Active,56,80091
Zone 6,3262,Bhubaneswar Elite,Active,39,58343
Zone 6,3262,Bhubaneswar Flamingo,Active,23,224175
Zone 6,3262,Bhubaneswar Galaxy,Active,18,223018
Zone 6,3262,Bhubaneswar Kalinga,Active,35,84140
Zone 6,3262,Bhubaneswar Maitree,Active,9,226914
Zone 6,3262,Bhubaneswar Metro,Active,57,56018
Zone 6,3262,Bhubaneswar New Horizon,Active,23,76786
Zone 6,3262,Bhubaneswar Phoenix,Active,13,226469
Zone 6,3262,Bhubaneswar Premium,Active,15,228014
Zone 6,3262,Bhubaneswar Sunrise,Active,38,224893
Zone 6,3262,Bhubaneswar Temple City,Active,17,225742
Zone 6,3262,Bhubaneswar Unique,Active,40,90557
Zone 6,3262,Biraja Kshetra,Active,22,91232
Zone 6,3262,Brahmapur Creative,Active,12,227340
Zone 6,3262,Chatrapur-Ganjam,Active,17,79912
Zone 6,3262,Choudwar,Active,25,56058
Zone 6,3262,Cuttack Greenfield,Active,26,77991
Zone 6,3262,Cuttack Mahanadi,Active,19,86603
Zone 6,3262,Cuttack Millennium,Active,22,76968
Zone 6,3262,Cuttack Sunshine,Active,16,227740
Zone 6,3262,Dhauli Bhubaneswar,Active,7,226827
Zone 6,3262,E-Club of Mahodadhi,Active,29,223409
Zone 6,3262,Fellowship Bhubaneswar,Active,40,224148
Zone 6,3262,Gopalpur-On-Sea,Active,10,86065
Zone 6,3262,Infocity Bhubaneswar,Active,24,62772
Zone 6,3262,Jagatsinghpur,Active,13,25397
Zone 6,3262,Jajpur,Active,17,30113
Zone 6,3262,Jaraka,Active,31,84819
Zone 6,3262,Jeypore,Active,33,16034
Zone 6,3262,Joda,Active,40,67975
Zone 6,3262,Kendujhar Green,Active,10,88670
Zone 6,3262,Khandagiri,Active,16,224218
Zone 6,3262,Kharabela-Kalinga Nagar,Active,16,88645
Zone 6,3262,Malkangiri,Active,17,87420
Zone 6,3262,Midtown Bhadrak,Active,41,68915
Zone 6,3262,Muniguda Royal,Active,11,87880
Zone 6,3262,Nayagarh Excellency,Active,20,226557
Zone 6,3262,Paradip,Active,27,53714
Zone 6,3262,Passport Club of District 3262,Active,15,222568
Zone 6,3262,Phulbani,Active,49,16055
Zone 6,3262,Puri,Active,55,16056
Zone 6,3262,Puri Midtown,Active,10,224886
Zone 6,3262,Puri Sagar,Active,20,90395
Zone 6,3262,Rairangpur Royal,Active,13,88275
Zone 6,3262,Rayagada,Active,21,30685
Zone 6,3262,Saswata Balasore,Active,31,87039
Zone 6,3262,Shri Jagannath Dham,Active,67,55874
Zone 6,3262,Smart City Bhubaneswar,Active,6,223224
Zone 6,3262,Srikshetra Puri,Active,14,84844
Zone 6,3262,Subarnnarekha Raibania,Active,11,90327
Zone 6,3262,Talcher,Active,31,223268
Zone 6,3262,Udala,Active,30,89699
Unknown,3291,Aabahamaan Kolkata,Active,30,222228
Unknown,3291,Aadhunik Kolkata,Active,11,224463
Unknown,3291,Aarohee Calcutta,Active,18,222305
Unknown,3291,Amelia Kolkata,Active,18,224648
Unknown,3291,Ankuran Kolkata,Active,11,225841
Unknown,3291,Arunoday Howrah,Active,14,223562
Unknown,3291,Ballygunge,Active,28,16145
Unknown,3291,Ballygunge South,Active,14,89334
Unknown,3291,Ballygunge Uptown,Active,14,86748
Unknown,3291,Barrackpore,Active,23,16147
Unknown,3291,Behala,Active,36,16149
Unknown,3291,Belur,Active,84,16150
Unknown,3291,Belvedere Gardens Calcutta,Active,14,31255
Unknown,3291,Bengal Dreamers,Active,19,227098
Unknown,3291,Bengal Presidency,Active,9,224598
Unknown,3291,Bidhannagar,Active,29,60877
Unknown,3291,Budge Budge,Active,22,16151
Unknown,3291,Calcutta,Active,198,16153
Unknown,3291,Calcutta Acropolis,Active,18,90657
Unknown,3291,Calcutta Amory,Active,18,223498
Unknown,3291,Calcutta Avyanna,Active,50,88622
Unknown,3291,Calcutta Camaraderie,Active,6,90658
Unknown,3291,Calcutta Centenary,Active,10,90740
Unknown,3291,Calcutta Changemakers,Active,18,227528
Unknown,3291,Calcutta Charnock City,Active,15,82823
Unknown,3291,Calcutta Chowrenghee,Active,90,53323
Unknown,3291,Calcutta Dalhousie,Active,24,64914
Unknown,3291,Calcutta Dhakuria,Active,17,25561
Unknown,3291,Calcutta Down Town,Active,6,16154
Unknown,3291,Calcutta East Central,Active,16,31146
Unknown,3291,Calcutta Elevates,Active,9,222980
Unknown,3291,Calcutta Elite,Active,19,226389
Unknown,3291,Calcutta Empathy,Active,19,224859
Unknown,3291,Calcutta Endeavour,Active,31,85493
Unknown,3291,Calcutta Harmony,Active,10,85514
Unknown,3291,Calcutta-Inner City,Active,54,28165
Unknown,3291,Calcutta Jadavpur,Active,36,16175
Unknown,3291,Calcutta Kankurgachi,Active,23,76414
Unknown,3291,Calcutta Laban Hrad,Active,14,82911
Unknown,3291,Calcutta Laketown,Active,9,62884
Unknown,3291,Calcutta Lansdowne,Active,12,30033
Unknown,3291,Calcutta Magnum,Active,13,73242
Unknown,3291,Calcutta-Mahanagar,Active,164,27735
Unknown,3291,Calcutta Majestic,Active,33,84249
Unknown,3291,Calcutta Marvel,Active,15,227917
Unknown,3291,Calcutta Mayfair,Active,49,83842
Unknown,3291,Calcutta Mega City,Active,33,63155
Unknown,3291,Calcutta Metro City,Active,23,30869
Unknown,3291,Calcutta Metropolitan,Active,26,23842
Unknown,3291,Calcutta Metropolitan East,Active,29,25148
Unknown,3291,Calcutta Metropolitan Harmony,Active,16,228121
Unknown,3291,Calcutta Metro South,Active,16,28107
Unknown,3291,Calcutta Mideast,Active,14,21074
Unknown,3291,Calcutta Mid South,Active,17,29325
Unknown,3291,Calcutta Midtown,Active,51,16155
Unknown,3291,Calcutta Mid West,Active,12,16156
Unknown,3291,Calcutta Millennium,Active,16,87557
Unknown,3291,Calcutta Nabodiganta,Active,12,80413
Unknown,3291,Calcutta New Alipore,Active,15,28922
Unknown,3291,Calcutta Newbies,Active,17,222210
Unknown,3291,Calcutta New Horizons,Active,13,223497
Unknown,3291,Calcutta New Town,Active,23,53568
Unknown,3291,Calcutta North-East,Active,33,23802
Unknown,3291,Calcutta North Suburban,Active,31,29140
Unknown,3291,Calcutta Old City,Active,27,28320
Unknown,3291,Calcutta Park Point,Active,28,31079
Unknown,3291,Calcutta Pointers,Active,42,223406
Unknown,3291,Calcutta Presidency,Active,48,87026
Unknown,3291,Calcutta Renaissance,Active,20,72076
Unknown,3291,Calcutta Samaritans,Active,16,85847
Unknown,3291,Calcutta South Central,Active,15,30921
Unknown,3291,Calcutta South Circle,Active,11,90425
Unknown,3291,Calcutta South City,Active,32,29914
Unknown,3291,Calcutta South City Towers,Active,32,85209
Unknown,3291,Calcutta Southeast,Active,12,16157
Unknown,3291,Calcutta South Extension,Active,14,55996
Unknown,3291,Calcutta South Suburban,Active,16,30169
Unknown,3291,Calcutta South West,Active,41,16197
Unknown,3291,Calcutta Sun City,Active,60,73258
Unknown,3291,Calcutta Sunderban,Active,11,226375
Unknown,3291,Calcutta Sutanuti,Active,20,82577
Unknown,3291,Calcutta Universe,Active,20,89711
Unknown,3291,Calcutta Uniworld City,Active,12,223145
Unknown,3291,Calcutta Victoria,Active,42,29579
Unknown,3291,Calcutta Visionaries,Active,92,85107
Unknown,3291,Calcutta West Ridge,Active,22,27153
Unknown,3291,Calcutta Yuvis,Active,34,83002
Unknown,3291,Central Calcutta,Active,126,22067
Unknown,3291,Central Gardens Calcutta,Active,13,53865
Unknown,3291,Chandan Nagar,Active,24,16158
Unknown,3291,Contai,Active,40,24383
Unknown,3291,Cossipore,Active,17,16160
Unknown,3291,Dakshin Barasat,Active,12,55938
Unknown,3291,Domkal Murshidabad,Active,22,81323
Unknown,3291,Dum Dum,Active,39,16165
Unknown,3291,East Calcutta,Active,34,16167
Unknown,3291,Ganga Heritage,Active,10,56002
Unknown,3291,Garden Reach,Active,36,16169
Unknown,3291,Geetanjali Kolkata,Active,12,86441
Unknown,3291,Greater Calcutta,Active,18,58471
Unknown,3291,Haldia,Active,16,22851
Unknown,3291,Hooghly,Active,27,16172
Unknown,3291,Howrah,Active,44,16173
Unknown,3291,Howrah Gangadharpur,Active,9,76581
Unknown,3291,Humanity Kolkata,Active,16,225832
Unknown,3291,Jhargram Green,Active,10,58342
Unknown,3291,Jodhpur Gardens Calcutta,Active,16,30122
Unknown,3291,Joka,Active,6,16178
Unknown,3291,Kabitirtha-Calcutta,Active,27,30920
Unknown,3291,Kalyani Spandan,Active,9,227737
Unknown,3291,Kamarhati,Active,24,16180
Unknown,3291,Kasba,Active,7,85507
Unknown,3291,Kharagpur,Active,8,16181
Unknown,3291,Kolkata Benevolence,Active,37,222538
Unknown,3291,Kolkata Galaxy,Active,5,222302
Unknown,3291,Kolkata Lakes,Active,17,225875
Unknown,3291,Kolkata Subhash Sarovar,Active,18,224172
Unknown,3291,Kolkata Synergy,Active,18,228018
Unknown,3291,Kolkata Temple City,Active,14,90396
Unknown,3291,Kolkata Urbana,Active,24,222016
Unknown,3291,Krishnanagar Riddhi,Active,16,227139
Unknown,3291,Madhyamgram Metropolitan,Active,33,70055
Unknown,3291,Manbhum,Active,42,227232
Unknown,3291,Midnapore,Active,24,16183
Unknown,3291,New Ballygunge,Active,9,31767
Unknown,3291,North Calcutta,Active,19,16186
Unknown,3291,Port Blair,Active,29,16188
Unknown,3291,Port Blair NextGen,Active,28,223161
Unknown,3291,Purulia,Active,90,16189
Unknown,3291,Rabindra Sarobar,Active,22,29776
Unknown,3291,Salt Lake Central,Active,27,30032
Unknown,3291,"Salt Lake City, Calcutta",Active,45,16191
Unknown,3291,Salt Lake Down Town,Active,25,23958
Unknown,3291,Salt Lake Metropolitan Kolkata,Active,31,78956
Unknown,3291,Salt Lake Mid Town,Active,12,23959
Unknown,3291,Salt Lake Silicon Valley,Active,24,90507
Unknown,3291,Serampore,Active,27,16193
Unknown,3291,Sonargaon Kolkata,Active,11,89646
Unknown,3291,Sonarpur,Active,22,23960
Unknown,3291,South Calcutta,Active,23,16196
Unknown,3291,Sundarban,Active,13,23172
Unknown,3291,Tollygunge,Active,25,16200
Zone 6,3292,Samdrup Paro,Active,16,227868
Zone 6,3292,Thimphu,Active,21,84427
Zone 6,3292,Biratnagar Gemini,Active,20,228205
Zone 6,3292,Biratnagar Mid Town,Active,36,56012
Zone 6,3292,Boudha,Active,18,90233
Zone 6,3292,Burtibang Dhorpatan,Active,12,90184
Zone 6,3292,Capital Butwal,Active,27,221964
Zone 6,3292,Central Banke,Active,26,222032
Zone 6,3292,Central Kapilvastu,Active,22,223422
Zone 6,3292,Dharan Foothills,Active,30,221982
Zone 6,3292,Dhulikhel Shikhalapur,Active,14,226059
Zone 6,3292,E-Club of Medicofusion Hybrid Nepal,Active,42,221981
Zone 6,3292,E-Club of Namobuddha,Active,18,226271
Zone 6,3292,"Gandaki, Pokhara",Active,14,225051
Zone 6,3292,Godawari,Active,25,227168
Zone 6,3292,Gorkha,Active,32,60435
Zone 6,3292,Greenland Kathmandu,Active,32,222560
Zone 6,3292,Ilam,Active,10,224522
Zone 6,3292,Itahari Yugal,Active,19,223568
Zone 6,3292,Kapan,Active,19,88043
Zone 6,3292,Kapilvastu Mid Town,Active,28,88040
Zone 6,3292,Kathmandu Heritage,Active,38,225897
Zone 6,3292,Kavre Valley,Active,10,223019
Zone 6,3292,Lahan,Active,17,90894
Zone 6,3292,Lumbini,Active,19,225133
Zone 6,3292,Maharajgunj,Active,35,89255
Zone 6,3292,Mount Everest Lalitpur,Active,34,53985
Zone 6,3292,Nawalparasi,Active,23,221930
Zone 6,3292,Nyatapola,Active,24,221922
Zone 6,3292,Patan East,Active,21,222217
Zone 6,3292,Pokhara Capital,Active,20,226212
Zone 6,3292,Pokhara Paradise,Active,22,225032
Zone 6,3292,Pokhara Valley,Active,38,226771
Zone 6,3292,Purbi Chitwan,Active,32,222611
Zone 6,3292,Rampur,Active,19,222151
Zone 6,3292,Rapti,Active,25,225137
Zone 6,3292,Resunga Gulmi,Active,19,225457
Zone 6,3292,Solukhumbu,Active,16,224543
