District,Rotaract Club Name,Club ID,Club Status,Rotaract Role,Last Reported,Name,Address,Phone,Email,Online Account With My Rotary,Zone,Club Base,RI Zone
3160,"College of Agricultural Engineering (CAE), Raichur",90434,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,DRW College,216349,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Govt Polytechnic Raichur,8824235,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Gulbarga Suncity,217688,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3160,Helpinghearts-Rayachoty Govt. Polytechnic College,8827249,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,JNTUA CE Ananthapuramu,8824237,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,M.M. Degree College Raichur,8824238,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,MSR Degree College,214621,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Navanandi,217170,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Nellore Sarvodaya,8824239,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Nellore Shakthi,8824240,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3160,Rajampet,8824225,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3160,Servo,8824226,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3160,Spoorthi,8824227,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3160,"Sri Virat Degree College, Yapaladinni",8824290,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Vani Sakkare,8823828,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,VGFGC,8823829,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,"Virat Degree College, Yapaladinni",8824291,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3160,Women's M. M. Degree College Raichur,8824231,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Annasaheb Dange College Hatkanangale,217897,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,A. R. Patil Kanya College Ichalkaranji,217893,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Atigare,217899,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Belgaum,7939,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Belgaum Lingraj College,8823882,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Bharat College Dharwad,8824633,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Bhatkal,92225,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Bijapur,8824776,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Dakkhancha Raja Jotiba (Wadiratnagiri),218716,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Dharwad Pristine,8824878,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,GIC,8823356,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Gokak,8824526,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Government College Khandola,8826663,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Government College Navalur,8824637,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"Government Polytechnic College, Karwar",214491,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Hubbali,8827557,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Hupari,217852,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Ichalkaranji Central,218339,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Ichalkaranji Nalanda,217888,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,IEMS,8823357,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,IHM Catering Technology & Applied Nutrition,216714,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Jaysingpur,91052,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,JGND Bhartesh College,8827538,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,JSS College of Speech & Hearing Dharwad,8824881,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,K. E. Board First Grade Arts & Commerce PU College Dharwad,8827840,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KIT Sunshine,216141,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KLE BCA College Mahalingpur,8827935,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KLE's College of BBA & BCA Dharwad,8825974,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KLE's GH BCA Haveri,225525,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KLE's GI Bagewadi BCA BBA,8827510,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KLE's MP Commerce College Raibag,8827552,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,KLE Society's College of BCA RLS Institute Belagavi,8825555,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Margao Midtown,216971,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,MES College of Nursing,8825628,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,M.E.S Commerce College,8827401,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Panhala,218715,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Pattan-Kodoli,8827953,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Presentation Girl's Composite P.U. College,218019,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"Rajarshi Shahu College, Rukadi",217898,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,RPD College,8824934,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Sahyadri Pashan,218304,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Sangli Midtown Synergy,8825730,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Sanjeevini Pharmacy College,8824549,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"Sarohini College of Pharmacy ""Samarpan""",216241,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"SDM Degree College, Honnavar",215206,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Shantiniketan,8824524,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"Shivaji College of Educatin, Baad, Karwar",214497,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Shreeya College of Nursing,217366,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"Shri Santram PU College, Athani",217823,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,"SJMVS BBA COLLEGE FOR WOMEN, HUBLI",217724,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,S.J.M.V.S. Womens BBA College,8826065,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Smt. C. B. Shah Mahila Mahavidyalay,8824632,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,St. Xaviers College,216092,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Swarajya,8823546,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3170,Trinity College,215190,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Vidya P Hanchinmani PU Science College,218020,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3170,Vivekanand College Kolhapur,8826216,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Besant P.G. Studies in Commerce,216654,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,B.T.C.G. Govt. First Grade College Yadoor,215995,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Canara P.G. Centre For Commerce,217825,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Coorg Institute of Technology,213039,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,De Paul College,8824497,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Forestry College Ponnampet,216348,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,GFGC Mudipu,217331,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Government 1st Grade Degree College Vamadapadavu,217329,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Govt First Grade College Punjalakatte,217599,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Govt. First Grade College Siddakatte,215555,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Kodagu,8825967,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3181,MIT First Grade College,8825968,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Mysore Mid Town,8826032,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3181,National Institute of Engineering Mysore,8827738,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,National Institute of Technology Karnataka,8826927,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Pragathi Paramedical,8824133,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Puttur,7987,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3181,SNM Polytechnic,217387,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Spandan Somwarpet Hills,215990,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Sri Vani Vilas Urs Women's First Grade College,8826347,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,St. Joseph Degree College Somwarpet,215994,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3181,Sullia,217834,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3181,Sullia United,8826341,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3181,Thingalady,8827665,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3181,"Yenopaya Institute of Arts, Science, Commerce & Management",217824,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Aaraike,8826217,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Ashothara Seva Jayapura,217924,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,A S S I T I Billady,217501,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Bahubali College of Engineering,217520,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Brahmavar,217464,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Chikkamagaluru Institute of Medical Sciences,8827099,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Dr. G. Shankar Gov. Women First Grade College,217550,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,"Dr. T.M.A. Pai Polytechnic, Manipal",74684,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Gangolli,8825039,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Government First Grade College Byndoor,8826805,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Government Junior College-Kemmannu,217486,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Govt. Engineering College,216799,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Govt. Polytechnic College Manipal,217485,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Govt. Polytechnic Karkala,217736,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Govt. Science College,216810,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Hassan Institute of Medical Sciences,215518,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,ITI Pragathi Nagara,217601,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,"JNNCE, Shimoga",217488,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Kadur,8824785,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Kamala Nehru Shimoga,217813,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Karkala,89844,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Katpady,216502,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Koteshwara,217569,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,K.V.S.M. College Katapady,216500,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Malnad College of Engineering,215339,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Manipal Academy of Higher Education,216443,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Manipal Central,218444,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Milagres College Kallianpur,217487,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,MPMG College,214342,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,"Muniyal Ayurveda College, Manipal",215303,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,"Netra Jyothi College of Optometry & Paramedical Science, Udupi",215361,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,NMAM Institute of Technology,215923,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Pragathi Dr. B.B. Hedge First Grade College Kundapura,217733,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Rajeev Polytechnic,216157,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Sagri,215507,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,SDM Royals,216781,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Seva,217876,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Sharavathi 1st Grade College,217761,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Shimoga Stars,8827160,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3182,Shirdi Sai Degree College,8823650,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Sri Bhuvanedra College Karkala,217737,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3182,Udupi Dhnavantari College & School of Nursing,215571,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,AMC Engineering College,8826961,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,A P S College of Engineering,8824329,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Bengaluru Avyanna,8826661,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3191,Bengaluru Harmony,8823827,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3191,BSVP First Grade College,8826343,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Ghousia College of Engineering,8826295,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,"Govt. First Grade College, Ramanagara",217504,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Maharani Lakshmi Ammanni College,8826292,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Marathahalli,213555,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3191,MEDIKARDIA,8825064,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3191,New Horizon College,8826924,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,NMIT-MBA,8824377,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Palmville,218245,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3191,PES University,91584,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Ramaiah College of Law,8827267,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,R. V. University,8826053,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Sacred Heart Degree College for Women,8824817,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,Samarpane RC College,8824518,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,St. Francis de Sales College,8824472,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3191,T.S.M.T.,212680,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3191,V.E.T First Grade College JP Nagar,8826526,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Agragami Degree College,8824484,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,AIMIT College,215387,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Ambedkar Institute of Technology,8826703,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Baldwin Women's Methodist College,61077,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Bangalore Junction,215774,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3192,Bangalore Nandini,8826766,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3192,Bangalore R.T. Nagar,8173,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
