Business Unit,NF Cust Number,Club Name,Club Type,Club Base,Collector,District,Zone / Section,Billable Member Count,Country,No. Items, USD Outstanding ,Current Zone,Officer,Verify,Outstanding INR,outstanding,outstandingINR,outstandingUSD,isAtRisk,RI Zone
RTY IND BU,8824585,QIS Microbirds,ROTARACT CLUB,University,Ruma Mondal,3150,7,6,India,1,33.19,7,No,Yes,3186,3186,3186,33.19,FALSE,Zone 7
RTY IND BU,8827396,A.R.M. First Grade College Davanagere,ROTARACT CLUB,University,Ruma Mondal,3160,7,20,India,1,110.63,7,No,Yes,10620,10620,10620,110.63,TRUE,Zone 7
RTY IND BU,8826959,R G Institute of Commerce & Management,ROTARACT CLUB,University,Ruma Mondal,3160,7,20,India,1,110.63,7,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 7
RTY IND BU,8827057,Guntakal Elites,ROTARACT CLUB,Community,Ruma Mondal,3160,7,14,India,1,71.82,7,Yes,Yes,6895,6895,6895,71.82,FALSE,Zone 7
RTY IND BU,8824240,Nellore Shakthi,ROTARACT CLUB,Community,Ruma Mondal,3160,7,6,India,1,57.55,7,No,Yes,5525,5525,5525,57.55,FALSE,Zone 7
RTY IND BU,8824226,Servo,ROTARACT CLUB,Community,Ruma Mondal,3160,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8824225,Rajampet,ROTARACT CLUB,Community,Ruma Mondal,3160,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,217688,Gulbarga Suncity,ROTARACT CLUB,Community,Ruma Mondal,3160,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8824227,Spoorthi,ROTARACT CLUB,Community,Ruma Mondal,3160,7,2,India,2,29.05,7,No,Yes,2789,2789,2789,29.05,FALSE,Zone 7
RTY IND BU,8824291,"Virat Degree College, Yapaladinni",ROTARACT CLUB,University,Ruma Mondal,3160,7,2,India,2,22.07,7,No,Yes,2119,2119,2119,22.07,FALSE,Zone 7
RTY IND BU,8824238,M.M. Degree College Raichur,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824290,"Sri Virat Degree College, Yapaladinni",ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824247,Amrutha Ayurveda Medical Colege C.T.A.,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824231,Women's M. M. Degree College Raichur,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824235,Govt Polytechnic Raichur,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217170,Navanandi,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824237,JNTUA CE Ananthapuramu,ROTARACT CLUB,University,Ruma Mondal,3160,7,2,India,1,11.06,7,No,Yes,1062,1062,1062,11.06,FALSE,Zone 7
RTY IND BU,8824239,Nellore Sarvodaya,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,2,10.82,7,No,Yes,1039,1039,1039,10.82,FALSE,Zone 7
RTY IND BU,8823758,Bidar Legacy,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,2,10.82,7,No,Yes,1039,1039,1039,10.82,FALSE,Zone 7
RTY IND BU,8823828,Vani Sakkare,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,2,10.82,7,No,Yes,1039,1039,1039,10.82,FALSE,Zone 7
RTY IND BU,8823757,Bidar Heritage,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,2,10.82,7,No,Yes,1039,1039,1039,10.82,FALSE,Zone 7
RTY IND BU,8823829,VGFGC,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,2,10.82,7,No,Yes,1039,1039,1039,10.82,FALSE,Zone 7
RTY IND BU,8824246,Amrutha Ayurveda Medical College & Hospital CTA.,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,1,5.53,7,No,Yes,531,531,531,5.53,FALSE,Zone 7
RTY IND BU,214621,MSR Degree College,ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,1,5.53,7,No,Yes,531,531,531,5.53,FALSE,Zone 7
RTY IND BU,90434,"College of Agricultural Engineering (CAE), Raichur",ROTARACT CLUB,University,Ruma Mondal,3160,7,1,India,1,5.53,7,No,Yes,531,531,531,5.53,FALSE,Zone 7
RTY IND BU,8827953,Pattan-Kodoli,ROTARACT CLUB,Community,Ruma Mondal,3170,7,25,India,1,221.25,7,No,Yes,21240,21240,21240,221.25,TRUE,Zone 7
RTY IND BU,8827934,Shree Pushpasen Sawant College of Pharmacy,ROTARACT CLUB,University,Ruma Mondal,3170,7,40,India,1,221.25,7,Yes,Yes,21240,21240,21240,221.25,TRUE,Zone 7
RTY IND BU,8827542,Khed City,ROTARACT CLUB,Community,Ruma Mondal,3170,7,16,India,1,141.6,7,Yes,Yes,13594,13594,13594,141.6,TRUE,Zone 7
RTY IND BU,8825323,Rising Youth Banda,ROTARACT CLUB,Community,Ruma Mondal,3170,7,15,India,1,132.75,7,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 7
RTY IND BU,8826065,S.J.M.V.S. Womens BBA College,ROTARACT CLUB,University,Ruma Mondal,3170,7,12,India,2,129.81,7,No,Yes,12462,12462,12462,129.81,TRUE,Zone 7
RTY IND BU,218304,Sahyadri Pashan,ROTARACT CLUB,Community,Ruma Mondal,3170,7,12,India,1,111.39,7,No,Yes,10693,10693,10693,111.39,TRUE,Zone 7
RTY IND BU,8827401,M.E.S Commerce College,ROTARACT CLUB,University,Ruma Mondal,3170,7,20,India,1,110.63,7,No,Yes,10620,10620,10620,110.63,TRUE,Zone 7
RTY IND BU,218019,Presentation Girl's Composite P.U. College,ROTARACT CLUB,University,Ruma Mondal,3170,7,10,India,2,108.16,7,No,Yes,10383,10383,10383,108.16,TRUE,Zone 7
RTY IND BU,217852,Hupari,ROTARACT CLUB,Community,Ruma Mondal,3170,7,4,India,4,105.71,7,No,Yes,10148,10148,10148,105.71,TRUE,Zone 7
RTY IND BU,8827402,Uttara Kannada United,ROTARACT CLUB,Community,Ruma Mondal,3170,7,10,India,1,98.88,7,Yes,Yes,9492,9492,9492,98.88,TRUE,Zone 7
RTY IND BU,216141,KIT Sunshine,ROTARACT CLUB,University,Ruma Mondal,3170,7,8,India,2,91.42,7,No,Yes,8776,8776,8776,91.42,TRUE,Zone 7
RTY IND BU,8827532,KLE College of BCA Khanapur,ROTARACT CLUB,University,Ruma Mondal,3170,7,16,India,1,88.5,7,Yes,Yes,8496,8496,8496,88.5,TRUE,Zone 7
RTY IND BU,8827734,KLE Society's College of BCA Bailhongal,ROTARACT CLUB,University,Ruma Mondal,3170,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8827552,KLE's MP Commerce College Raibag,ROTARACT CLUB,University,Ruma Mondal,3170,7,15,India,1,82.97,7,No,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8827550,Chhatrapati Shivaji College of Agriculture Oros,ROTARACT CLUB,University,Ruma Mondal,3170,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8827556,ASPM College Sangulwadi,ROTARACT CLUB,University,Ruma Mondal,3170,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8824632,Smt. C. B. Shah Mahila Mahavidyalay,ROTARACT CLUB,University,Ruma Mondal,3170,7,4,India,4,78.31,7,No,Yes,7518,7518,7518,78.31,TRUE,Zone 7
RTY IND BU,8827840,K. E. Board First Grade Arts & Commerce PU College Dharwad,ROTARACT CLUB,University,Ruma Mondal,3170,7,14,India,1,77.44,7,No,Yes,7434,7434,7434,77.44,TRUE,Zone 7
RTY IND BU,216241,Sarohini College of Pharmacy Samarpan,ROTARACT CLUB,University,Ruma Mondal,3170,7,12,India,2,75.22,7,No,Yes,7221,7221,7221,75.22,TRUE,Zone 7
RTY IND BU,8827935,KLE BCA College Mahalingpur,ROTARACT CLUB,University,Ruma Mondal,3170,7,12,India,1,66.38,7,No,Yes,6372,6372,6372,66.38,FALSE,Zone 7
RTY IND BU,216092,St. Xaviers College,ROTARACT CLUB,University,Ruma Mondal,3170,7,3,India,4,63.05,7,No,Yes,6053,6053,6053,63.05,FALSE,Zone 7
RTY IND BU,215190,Trinity College,ROTARACT CLUB,University,Ruma Mondal,3170,7,3,India,4,63.05,7,No,Yes,6053,6053,6053,63.05,FALSE,Zone 7
RTY IND BU,8827416,Karwar Paschim,ROTARACT CLUB,Community,Ruma Mondal,3170,7,5,India,1,48.7,7,Yes,Yes,4675,4675,4675,48.7,FALSE,Zone 7
RTY IND BU,8823882,Belgaum Lingraj College,ROTARACT CLUB,University,Ruma Mondal,3170,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,217898,"Rajarshi Shahu College, Rukadi",ROTARACT CLUB,University,Ruma Mondal,3170,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,8825628,MES College of Nursing,ROTARACT CLUB,University,Ruma Mondal,3170,7,7,India,1,40.11,7,No,Yes,3851,3851,3851,40.11,FALSE,Zone 7
RTY IND BU,8825555,KLE Society's College of BCA RLS Institute Belagavi,ROTARACT CLUB,University,Ruma Mondal,3170,7,5,India,2,36.2,7,No,Yes,3475,3475,3475,36.2,FALSE,Zone 7
RTY IND BU,8823546,Swarajya,ROTARACT CLUB,Community,Ruma Mondal,3170,7,2,India,2,34.61,7,No,Yes,3323,3323,3323,34.61,FALSE,Zone 7
RTY IND BU,8824526,Gokak,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8824878,Dharwad Pristine,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,217899,Atigare,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,218715,Panhala,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,218339,Ichalkaranji Central,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,217888,Ichalkaranji Nalanda,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8824776,Bijapur,ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,215206,"SDM Degree College, Honnavar",ROTARACT CLUB,University,Ruma Mondal,3170,7,2,India,2,21.63,7,No,Yes,2076,2076,2076,21.63,FALSE,Zone 7
RTY IND BU,8823356,GIC,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824524,Shantiniketan,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824633,Bharat College Dharwad,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824934,RPD College,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8823357,IEMS,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,218020,Vidya P Hanchinmani PU Science College,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217724,"SJMVS BBA COLLEGE FOR WOMEN, HUBLI",ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217893,A. R. Patil Kanya College Ichalkaranji,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217897,Annasaheb Dange College Hatkanangale,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824881,JSS College of Speech & Hearing Dharwad,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217823,"Shri Santram PU College, Athani",ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217366,Shreeya College of Nursing,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,218716,Dakkhancha Raja Jotiba (Wadiratnagiri),ROTARACT CLUB,Community,Ruma Mondal,3170,7,1,India,2,17.31,7,No,Yes,1662,1662,1662,17.31,FALSE,Zone 7
RTY IND BU,8824549,Sanjeevini Pharmacy College,ROTARACT CLUB,University,Ruma Mondal,3170,7,1,India,1,5.53,7,No,Yes,531,531,531,5.53,FALSE,Zone 7
RTY IND BU,8826927,National Institute of Technology Karnataka,ROTARACT CLUB,University,Ruma Mondal,3181,7,52,India,1,287.63,7,No,Yes,27612,27612,27612,287.63,TRUE,Zone 7
RTY IND BU,8827748,E-Club of Mysuru Performing Artists,ROTARACT CLUB,Community,Ruma Mondal,3181,7,31,India,1,274.35,7,Yes,Yes,26338,26338,26338,274.35,TRUE,Zone 7
RTY IND BU,8827885,Mangalore Swastika,ROTARACT CLUB,Community,Ruma Mondal,3181,7,29,India,1,256.65,7,Yes,Yes,24638,24638,24638,256.65,TRUE,Zone 7
RTY IND BU,8825967,Kodagu,ROTARACT CLUB,Community,Ruma Mondal,3181,7,20,India,2,235.84,7,No,Yes,22641,22641,22641,235.84,TRUE,Zone 7
RTY IND BU,8827889,Swastika National Business School,ROTARACT CLUB,University,Ruma Mondal,3181,7,38,India,1,210.19,7,Yes,Yes,20178,20178,20178,210.19,TRUE,Zone 7
RTY IND BU,8827694,Trinity College Mysore,ROTARACT CLUB,University,Ruma Mondal,3181,7,38,India,1,210.19,7,Yes,Yes,20178,20178,20178,210.19,TRUE,Zone 7
RTY IND BU,8824497,De Paul College,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,7,177.26,7,No,Yes,17017,17017,17017,177.26,TRUE,Zone 7
RTY IND BU,90722,Mysore East,ROTARACT CLUB,Community,Ruma Mondal,3181,7,15,India,2,157.52,7,Yes,Yes,15122,15122,15122,157.52,TRUE,Zone 7
RTY IND BU,8827516,Krishnarajanagara,ROTARACT CLUB,Community,Ruma Mondal,3181,7,12,India,1,108.42,7,Yes,Yes,10408,10408,10408,108.42,TRUE,Zone 7
RTY IND BU,8827703,Mysore School of Design,ROTARACT CLUB,University,Ruma Mondal,3181,7,19,India,1,105.09,7,Yes,Yes,10089,10089,10089,105.09,TRUE,Zone 7
RTY IND BU,8823387,NIE First Grade College,ROTARACT CLUB,University,Ruma Mondal,3181,7,14,India,2,91.56,7,Yes,Yes,8790,8790,8790,91.56,TRUE,Zone 7
RTY IND BU,8826341,Sullia United,ROTARACT CLUB,Community,Ruma Mondal,3181,7,10,India,1,88.5,7,No,Yes,8496,8496,8496,88.5,TRUE,Zone 7
RTY IND BU,8827701,Hindustan First Grade College,ROTARACT CLUB,University,Ruma Mondal,3181,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8827745,Mysore School of Architecture,ROTARACT CLUB,University,Ruma Mondal,3181,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,217834,Sullia,ROTARACT CLUB,Community,Ruma Mondal,3181,7,2,India,4,67.25,7,No,Yes,6456,6456,6456,67.25,FALSE,Zone 7
RTY IND BU,8827691,Seshadripuram Degree College Mysore,ROTARACT CLUB,University,Ruma Mondal,3181,7,12,India,1,66.38,7,Yes,Yes,6372,6372,6372,66.38,FALSE,Zone 7
RTY IND BU,8824133,Pragathi Paramedical,ROTARACT CLUB,University,Ruma Mondal,3181,7,6,India,2,64.9,7,No,Yes,6230,6230,6230,64.9,FALSE,Zone 7
RTY IND BU,215994,St. Joseph Degree College Somwarpet,ROTARACT CLUB,University,Ruma Mondal,3181,7,3,India,4,63.05,7,No,Yes,6053,6053,6053,63.05,FALSE,Zone 7
RTY IND BU,216654,Besant P.G. Studies in Commerce,ROTARACT CLUB,University,Ruma Mondal,3181,7,3,India,3,47.75,7,No,Yes,4584,4584,4584,47.75,FALSE,Zone 7
RTY IND BU,217825,Canara P.G. Centre For Commerce,ROTARACT CLUB,University,Ruma Mondal,3181,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,217331,GFGC Mudipu,ROTARACT CLUB,University,Ruma Mondal,3181,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,215990,Spandan Somwarpet Hills,ROTARACT CLUB,University,Ruma Mondal,3181,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,217329,Government 1st Grade Degree College Vamadapadavu,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,215995,B.T.C.G. Govt. First Grade College Yadoor,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217387,SNM Polytechnic,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217599,Govt First Grade College Punjalakatte,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,215555,Govt. First Grade College Siddakatte,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,216348,Forestry College Ponnampet,ROTARACT CLUB,University,Ruma Mondal,3181,7,1,India,3,15.92,7,No,Yes,1528,1528,1528,15.92,FALSE,Zone 7
RTY IND BU,217824,"Yenopaya Institute of Arts, Science, Commerce & Management",ROTARACT CLUB,University,Ruma Mondal,3181,7,2,India,1,11.06,7,No,Yes,1062,1062,1062,11.06,FALSE,Zone 7
RTY IND BU,8826347,Sri Vani Vilas Urs Women's First Grade College,ROTARACT CLUB,University,Ruma Mondal,3181,7,21,India,1,5.16,7,No,Yes,495,495,495,5.16,FALSE,Zone 7
RTY IND BU,8826217,Aaraike,ROTARACT CLUB,Community,Ruma Mondal,3182,7,15,India,1,132.75,7,No,Yes,12744,12744,12744,132.75,TRUE,Zone 7
RTY IND BU,8827774,Kota-Saligrama,ROTARACT CLUB,Community,Ruma Mondal,3182,7,13,India,1,115.05,7,Yes,Yes,11045,11045,11045,115.05,TRUE,Zone 7
RTY IND BU,216157,Rajeev Polytechnic,ROTARACT CLUB,University,Ruma Mondal,3182,7,4,India,4,84.07,7,No,Yes,8071,8071,8071,84.07,TRUE,Zone 7
RTY IND BU,217876,Seva,ROTARACT CLUB,Community,Ruma Mondal,3182,7,2,India,4,67.25,7,No,Yes,6456,6456,6456,67.25,FALSE,Zone 7
RTY IND BU,216502,Katpady,ROTARACT CLUB,Community,Ruma Mondal,3182,7,2,India,4,67.25,7,No,Yes,6456,6456,6456,67.25,FALSE,Zone 7
RTY IND BU,215507,Sagri,ROTARACT CLUB,Community,Ruma Mondal,3182,7,2,India,4,67.25,7,No,Yes,6456,6456,6456,67.25,FALSE,Zone 7
RTY IND BU,8827176,Udupi Dhanvanthari College of Nursing,ROTARACT CLUB,University,Ruma Mondal,3182,7,12,India,1,66.38,7,Yes,Yes,6372,6372,6372,66.38,FALSE,Zone 7
RTY IND BU,217520,Bahubali College of Engineering,ROTARACT CLUB,University,Ruma Mondal,3182,7,4,India,3,63.67,7,No,Yes,6112,6112,6112,63.67,FALSE,Zone 7
RTY IND BU,215361,"Netra Jyothi College of Optometry & Paramedical Science, Udupi",ROTARACT CLUB,University,Ruma Mondal,3182,7,3,India,4,63.05,7,No,Yes,6053,6053,6053,63.05,FALSE,Zone 7
RTY IND BU,216443,Manipal Academy of Higher Education,ROTARACT CLUB,University,Ruma Mondal,3182,7,4,India,2,43.27,7,No,Yes,4154,4154,4154,43.27,FALSE,Zone 7
RTY IND BU,8823650,Shirdi Sai Degree College,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,216500,K.V.S.M. College Katapady,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,217550,Dr. G. Shankar Gov. Women First Grade College,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,217485,Govt. Polytechnic College Manipal,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,4,42.03,7,No,Yes,4035,4035,4035,42.03,FALSE,Zone 7
RTY IND BU,217924,Ashothara Seva Jayapura,ROTARACT CLUB,Community,Ruma Mondal,3182,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8824785,Kadur,ROTARACT CLUB,Community,Ruma Mondal,3182,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,216781,SDM Royals,ROTARACT CLUB,Community,Ruma Mondal,3182,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8826805,Government First Grade College Byndoor,ROTARACT CLUB,University,Ruma Mondal,3182,7,12,India,1,22.3,7,No,Yes,2141,2141,2141,22.3,FALSE,Zone 7
RTY IND BU,215339,Malnad College of Engineering,ROTARACT CLUB,University,Ruma Mondal,3182,7,4,India,1,22.13,7,No,Yes,2124,2124,2124,22.13,FALSE,Zone 7
RTY IND BU,215518,Hassan Institute of Medical Sciences,ROTARACT CLUB,University,Ruma Mondal,3182,7,4,India,1,22.13,7,No,Yes,2124,2124,2124,22.13,FALSE,Zone 7
RTY IND BU,217813,Kamala Nehru Shimoga,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217733,Pragathi Dr. B.B. Hedge First Grade College Kundapura,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,216810,Govt. Science College,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217488,"JNNCE, Shimoga",ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217487,Milagres College Kallianpur,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,216799,Govt. Engineering College,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8825039,Gangolli,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,3,15.92,7,No,Yes,1528,1528,1528,15.92,FALSE,Zone 7
RTY IND BU,217736,Govt. Polytechnic Karkala,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,3,15.92,7,No,Yes,1528,1528,1528,15.92,FALSE,Zone 7
RTY IND BU,217737,Sri Bhuvanedra College Karkala,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,1,11.06,7,No,Yes,1062,1062,1062,11.06,FALSE,Zone 7
RTY IND BU,217601,ITI Pragathi Nagara,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,1,11.06,7,No,Yes,1062,1062,1062,11.06,FALSE,Zone 7
RTY IND BU,217501,A S S I T I Billady,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,1,11.06,7,No,Yes,1062,1062,1062,11.06,FALSE,Zone 7
RTY IND BU,214342,MPMG College,ROTARACT CLUB,University,Ruma Mondal,3182,7,2,India,1,11.06,7,No,Yes,1062,1062,1062,11.06,FALSE,Zone 7
RTY IND BU,217486,Government Junior College-Kemmannu,ROTARACT CLUB,University,Ruma Mondal,3182,7,1,India,2,10.82,7,No,Yes,1039,1039,1039,10.82,FALSE,Zone 7
RTY IND BU,8825729,Shimoga North Elite,ROTARACT CLUB,Community,Ruma Mondal,3182,7,16,India,1,10.33,7,Yes,Yes,992,992,992,10.33,FALSE,Zone 7
RTY IND BU,8827855,Madanapalle Institute of Technology and Sciences,ROTARACT CLUB,University,Ruma Mondal,3191,7,62,India,1,342.94,7,Yes,Yes,32922,32922,32922,342.94,TRUE,Zone 7
RTY IND BU,8827863,Shri Gnanambica Degree College Madanapalle,ROTARACT CLUB,University,Ruma Mondal,3191,7,39,India,1,215.72,7,Yes,Yes,20709,20709,20709,215.72,TRUE,Zone 7
RTY IND BU,8826661,Bengaluru Avyanna,ROTARACT CLUB,Community,Ruma Mondal,3191,7,18,India,1,168.94,7,No,Yes,16218,16218,16218,168.94,TRUE,Zone 7
RTY IND BU,91584,PES University,ROTARACT CLUB,University,Ruma Mondal,3191,7,29,India,1,160.41,7,No,Yes,15399,15399,15399,160.41,TRUE,Zone 7
RTY IND BU,8824817,Sacred Heart Degree College for Women,ROTARACT CLUB,University,Ruma Mondal,3191,7,28,India,1,154.88,7,No,Yes,14868,14868,14868,154.88,TRUE,Zone 7
RTY IND BU,8824518,Samarpane RC College,ROTARACT CLUB,University,Ruma Mondal,3191,7,28,India,1,154.88,7,No,Yes,14868,14868,14868,154.88,TRUE,Zone 7
RTY IND BU,8826295,Ghousia College of Engineering,ROTARACT CLUB,University,Ruma Mondal,3191,7,13,India,2,140.62,7,No,Yes,13500,13500,13500,140.62,TRUE,Zone 7
RTY IND BU,8823827,Bengaluru Harmony,ROTARACT CLUB,Community,Ruma Mondal,3191,7,14,India,1,123.9,7,No,Yes,11894,11894,11894,123.9,TRUE,Zone 7
